id,title,abstract,patent_date,year
11864896,User state estimation systems and methods,"Computer based systems and methods for estimating a user state are disclosed. In some embodiments, the methods comprise inputting a first input at an intermittent interval and a second input at a frequent interval into a user state estimation model to estimate the user state. In some embodiments, the first inputs are enhanced by injecting a noise input to create a plurality of enhanced first inputs whereby the plurality of enhance first inputs correspond to the plurality of second inputs at the frequent interval. In some embodiments, the first input comprises a self-reported input and the second inputs comprise a physiological input, a performance input or a situational input. In some embodiments, a machine learning algorithm creates the state estimation model. In some embodiments, the state estimation model estimates a future user state. In some embodiments, a computer based system for estimating a user state is provided.",2024-01-09,2024
11864925,Machine learning techniques for detecting splinting activity,"Various embodiments of the present invention provide methods, apparatus, systems, computing devices, computing entities, and/or the like for performing splinting activity detection. Certain embodiments of the present invention utilize systems, methods, and computer program products that perform splinting activity detection using at least one of splinting activity detection machine learning models, observed inspiration-expiration waveform pattern, and expected inspiration-expiration waveform patterns.",2024-01-09,2024
11864932,X-ray imaging systems for reducing artefacts associated with anti-scatter grids and methods of operating the same,"The disclosure relates to an X-ray imaging system for acquiring two-dimensional or three-dimensional images of a subject. A relative position of an X-ray emitting region, as seen in a coordinate system which is stationary relative to an anti-scatter arrangement and/or an X-ray sensitive surface is controlled so that a first and a second image are acquired at different relative positions of the X-ray emitting region relative to the anti-scatter arrangement and/or the X-ray sensitive surface (10). A data processing system of the imaging system generates an output image, based on each of the images. In the output image, artefacts generated by the anti-scatter arrangement, are reduced, suppressed or eliminated compared to the first and the second image.",2024-01-09,2024
11864939,Apparatus and method that uses deep learning to correct computed tomography (CT) with sinogram completion of projection data,"A deep learning (DL) network corrects/performs sinogram completion in computed tomography (CT) images based on complementary high- and low-kV projection data generated from a sparse (or fast) kilo-voltage (kV)-switching CT scan. The DL network is trained using inputs and targets, which respectively generated with and without kV switching. Another DL network can be trained to correct sinogram-completion errors in the projection data after a basis/material decomposition. A third DL network can be trained to correct sinogram-completion errors in reconstructed images based on the kV-switching projection data. Performance of the DL network can be improved by dividing a 3D convolutional neural network (CNN) into two steps performed by respective 2D CNNs. Further, the projection data and DLL can be divided into high- and low-frequency components to improve performance.",2024-01-09,2024
11864944,Systems and methods for a deep neural network to enhance prediction of patient endpoints using videos of the heart,"A method for determining a predicted risk level of a clinical endpoint for a predetermined time period for a patient is provided by the present disclosure. The method includes receiving video frames of a heart, the video frames being associated with the patient, receiving electronic health record data including a number of variables associated with the patient, providing the video frames and the electronic health record data to the trained neural network, receiving a risk score from the trained neural network, and outputting a report based on the risk score to at least one of a display or a memory.",2024-01-09,2024
11864954,Manual knife bailout monitoring using inductive coupling,"A robotic surgical tool includes a tool driver, and a drive housing inductively coupled to the tool driver when mounted to the tool driver and generating a magnetic field, the drive housing including one or more component parts made of or including a magnetically responsive material. A computer system is programmed to process an intensity of the magnetic field and a field distortion caused by the one or more component parts, and further programmed to generate a notification when the field distortion changes.",2024-01-09,2024
11864971,Generating a virtual patient depiction of an orthodontic treatment,"Methods and systems including: receiving one or more 2D images of a patient's face including a depiction of the patient's teeth in an initial arrangement; extracting teeth contours of the patient's teeth from within the mouth region of the one or more received 2D images of the patient's face; generating, using a neural network, a 2D rendering depicting a post-treatment arrangement of the patient's teeth based on the one or more received 2D images; generating a realistic composite 2D image depicting the patient's face with the 2D rendering depicting the post-treatment arrangement of the patient's teeth; and sending the realistic composite 2D image for display on a user interface of an output device. ",2024-01-09,2024
11865241,Sensor monitoring system for in-dwelling catheter based treatments,"A patient monitoring system may be used with catheters to monitor the infusion and drainage of any solution into the human body. The system may be used, for example, with in-dwelling catheters for peritoneal dialysis in end stage renal disease (ESRD) patients, urinary tract catheters, insulin pumps in diabetic patients, feeding tubes and central venous line catheters. The patient monitoring system includes one or more fluid pathways for infusing into and/or draining solutions out of the catheter, and one or more sensors to monitor the fluid. The patient monitoring system transmits the patient monitoring data to a database, allowing data storage, processing, and access through graphical user interfaces to patients and providers via device applications or browser-based web access portals.",2024-01-09,2024
11865258,Data processing method and device based on positive pressure ventilation therapy machine,"A data processing method and device based on a positive pressure ventilation therapy machine is described. The method comprises: acquiring a current operating parameter and a current pressure value of a draught fan in the positive pressure ventilation therapy machine; finding a target relational expression corresponding to the current pressure value in a preset list according to the current pressure value, wherein the preset list comprises a plurality of pressure values and relational expressions corresponding to the plurality of pressure values, and each of the relational expressions corresponding to the plurality of pressure values is a relational expression between operating parameters of the draught fan and a gas flow output by the positive pressure ventilation therapy machine; and determining a current gas flow output by the positive pressure ventilation therapy machine according to the current operating parameter and the target relational expression.",2024-01-09,2024
11865362,Beam selection for radiotherapy,"A method for determining a radiotherapy treatment plan can include: receiving anatomical data for a patient; generating, via a neural network analyzing the anatomical data, a plurality of fitness values for a plurality of candidate beam orientations; determining a selected beam orientation based on the plurality of fitness values; performing a fluence map optimization (FMO) process on the selected beam orientation; and determining a dose distribution for the patient based on the FMO process.",2024-01-09,2024
11865367,"Setup method and apparatus, data processing device, and radiotherapy system","Provided is a setup method which can include: acquiring a position of a reference mark point provided on a noninvasive positioning device in an infrared coordinate system of an infrared positioning system; according to the position of the reference mark point in the infrared coordinate system, a relative position between the reference mark point and an image center point in an electronic scanning image, and a position of an isocenter of a radiotherapy equipment in a patient supporting device PSD coordinate system of the radiotherapy equipment, determining a first offset between the image center point and the isocenter in the PSD coordinate system; and adjusting the first offset to a first target offset by adjusting a position of a patient supporting device in the PSD coordinate system.",2024-01-09,2024
11865368,Tracking soft tissue in medical images,"The present invention relates to a medical data processing method of determining the representation of an anatomical body part (2) of a patient (1) in a sequence of medical images, the anatomical body part (2) being subject to a vital movement of the patient (1), the method being constituted to be executed by a computer and comprising the following steps:      ",2024-01-09,2024
11865369,Neural network calibration for radiotherapy,Disclosed herein are systems and methods for identifying radiation therapy treatment data for patients. A processor accesses a neural network trained based on a first set of data generated from characteristic values of a first set of patients that received treatment at one or more first radiotherapy machines. The processor executes the neural network using a second set of data comprising characteristic values of a second set of patients receiving treatment at one or more second radiotherapy machines. The processor executes a calibration model using an output of the neural network based on the second set of data to output a calibration value. The processor executes the neural network using a set of characteristics of a first patient to output a first confidence score associated with a first treatment attribute. The processor then adjusts the first confidence score according to the calibration value to predict the first treatment attribute.,2024-01-09,2024
11865407,Measurement and testing system,"A measurement and testing system is disclosed herein. The measurement and testing system includes at least one data processing device operatively coupled to at least one actuator, a visual display device, and a user input device. The at least one data processing device being configured to execute computer executable stored instructions for: (i) generating a graphical user interface with a protocol section comprising one or more protocols with one or more actuator parameters for controlling the at least one actuator for a time period; (ii) receiving an input signal from the user input device that initiates an execution of one of the one or more protocols for controlling the at least one actuator; and (iii) upon receiving the input signal from the user input device, controlling the at least one actuator for the time period in accordance with the executed one of the one or more protocols.",2024-01-09,2024
11865446,Interactive what-if game replay methods and systems,"Methods and systems are provided for generating an outcome of a previous gameplay. The method includes providing access of a recording of the previous gameplay, the recording is one that was shared by a player for the previous gameplay. The method includes providing an interface that identifies one or more what-if scenarios for the previous gameplay. The one or more what-if scenarios being selected for inclusion into the interface is based on processing the recording of the previous gameplay through a machine learning model to identify what-if scenarios for the user, and options for what-if scenarios are provided to the interface. The method includes enabling the selection of at least one of the what-if scenarios from the options. The selection causes an adjustment to metadata associated with the recording of the previous gameplay. The method includes replaying the recording that was selected using the adjusted metadata to generate the alternative outcome of the previous gameplay.",2024-01-09,2024
11865649,Welding systems and methods utilizing cloud computing and data storage,"Welding systems and methods utilizing cloud computing and data storage are disclosed. An example method includes receiving, via communication circuitry of a cloud-based resource, welding data relating to a welding operation from a first customer; storing the welding data in computer-readable storage media associated with the cloud-based resource; offering the welding data for sale, via the cloud based resource; receiving, via the communication circuitry, an offer for the welding data from a second customer, different from the first customer, wherein the first and second customers are individual welders, factories, distributed manufacturing operations, or a combination thereof; performing a financial transaction with the second customer; and transmitting, via the communication circuitry, the welding data to the second customer.",2024-01-09,2024
11865717,Method of controlling movement of cart robot in response to change in travel surface using artificial intelligence and cart robot implementing the same,"The present disclosure relates to a method of controlling movement of a cart in response to a change in a travel surface using artificial intelligence and a cart implementing the same, and in a cart robot of one embodiment, an IMU sensor senses a change in a travel surface, and an obstacle sensor senses a distance from an installed object placed in a direction of an advance of the cart robot, to control a moving part of the cart robot.",2024-01-09,2024
11865721,Work determination apparatus and work determination method,"It is an object of the present invention to obtain a work determination apparatus capable of preventing or reducing a time lag between the occurrence and determination of an anomaly in work. A work determination apparatus includes: a sensor data output unit that outputs sensor data with an output interval of an integral multiple of a control period with which a motion of a robot is controlled, the sensor data representing a state of work of the robot; and a determination unit that determines a quality of the work of the robot by inference using a recurrent neural network, based on the sensor data outputted from the sensor data output unit.",2024-01-09,2024
11866046,"Smart traffic control devices and beacons, methods of their operation, and use by vehicles of information provided by the devices and beacons","Traffic control systems implement methods for detecting various malfunctions including faulty sensors and sensor connections that may result in false green requests, undetected green requests, and faults with the visual displays of a traffic control device (TCD). The sensors may include inductive loops and pedestrian pushbuttons. A TCD may communicate with remote resources to help identify faults. The remote resources may include computer systems, which may be configured to interact with human resources such as crowdsourced resources. A TCD's communications with the remote resources may go through vehicle computers and smart phones of vehicles' occupants and pedestrians. A TCD may emit signals to enable vehicle computers to improve accuracy of position location. A TCD may emit its state and time-to-state-change information, in real or substantially real time. A vehicle computer may receive the state and/or time to state changes and in response vary operation of the vehicle's power train.",2024-01-09,2024
11866055,Tuning layers of a modular neural network,"A vehicle device may execute one or more neural networks (and/or other artificial intelligence), based on input from one or more of the cameras and/or other sensors, to intelligently detect safety events in real-time. The one or more neural networks may be an ensemble neural network that includes neural networks for detecting a head and hand of a user, neural networks for detecting hand actions of the user, neural networks for detecting the head pose of the user, neural networks for predicting an occurrence of an event, and neural networks for predicting a start time and end time of the event. Further, the neural networks can be segmented into a modular neural network based on metadata. The segmentation of the neural network can define a thin layer of the modular neural network to enable independent tuning of the thin layer of the modular neural network.",2024-01-09,2024
11866059,Vehicle controller,"A route information storage function having decreased data storage requirements is provided in a vehicle controller that includes a processor, a first storage unit, and a second storage unit and that stores route information indicating a route to a target point. The vehicle controller includes a traveling state acquiring unit that acquires route information on a vehicle, a short-term storage information processing unit that stores the route information in the first storage unit, as short-term storage information, the route information being acquired by the traveling state acquiring unit while the vehicle is traveling, and a long-term storage information processing unit that after the vehicle has reached the target point, determines long-term storage information from short-term storage information stored in the first storage unit, the long-term storage information processing unit storing the determined long-term storage information in the second storage unit.",2024-01-09,2024
11866064,Method and apparatus for processing map data,"The present application discloses a method and an apparatus for processing map data, which relate to autonomous driving technologies in the field of data processing. The specific implementation is that: a controlling unit inputs initial positioning data collected by a data collecting unit to a data fusing unit to obtain fused positioning data, where the initial positioning data and the fused positioning data are data in a first coordinate system; the controlling unit obtains target positioning data according to the fused positioning data, where the target positioning data is data in a second coordinate system, and the second coordinate system is a coordinate system obtained by offsetting the first coordinate system; and the controlling unit performs a positioning operation on the target positioning data through at least one positioning unit, to determine a position of a vehicle corresponding to an autonomous driving system.",2024-01-09,2024
11866198,"Long-duration, fully autonomous operation of rotorcraft unmanned aerial systems including energy replenishment","A method and system provide the ability to autonomously operate an unmanned aerial system (UAS) over long durations of time. The UAS vehicle autonomously takes off from a take-off landing-charging station and autonomously executes a mission. The mission includes data acquisition instructions in a defined observation area. Upon mission completion, the UAS autonomously travels to a target landing-charging station and performs an autonomous precision landing on the target landing-charging station. The UAS autonomously re-charges via the target landing-charging station. Once re-charged, the UAS is ready to execute a next sortie. When landed, the UAS autonomously transmits mission data to the landing-charging station for in situ or cloud-based data processing.",2024-01-09,2024
11867008,System and methods for the measurement of drilling mud flow in real-time,"The present disclosure describes methods and systems, including computer-implemented methods, computer program products, and computer systems, for monitoring the flow of drilling mud from a wellbore by image processing. One method includes: capturing, using a digital imaging device, images of drilling mud at a surface of the wellbore as the drilling mud flows through one or more image capture zones of a circulation system that circulates drilling mud through the wellbore and a wellbore drilling assembly; receiving, by one or more processors of a computer system operatively coupled to the digital imaging device, the images captured by the digital imaging device; and processing, by the one or more processors, the images captured by the digital imaging device to determine a rate of flow of the drilling mud through the one or more image capture zones.",2024-01-09,2024
11867027,Calcium carbonate scale prediction and inhibition in hydrocarbon wells using machine learning,"Methods for prediction and inhibition of calcium carbonate scale in hydrocarbon wells using machine learning include extracting training data including parameters from aqueous samples. Each aqueous sample is collected from a respective hydrocarbon well. The training data is classified in accordance with hydrocarbon production conditions of each hydrocarbon well. The classified training data is labeled in accordance with whether calcium carbonate scale has formed in each aqueous sample within a particular time period. A feature vector is determined from the labeled training data based on the parameters extracted from each aqueous sample. The feature vector is indicative of whether the respective hydrocarbon well contains calcium carbonate scale. A trained machine learning model is generated, wherein the machine learning model is trained based on the feature vector, to predict a number of the hydrocarbon wells containing calcium carbonate scale within the particular time period.",2024-01-09,2024
11867055,Method and system for construction of artificial intelligence model using on-cutter sensing data for predicting well bit performance,"A system having an instrumented cutter of a drill bit including an on-cutter sensor for monitoring drilling performance metrics while performing drilling operations based on offset well data and a computing device is disclosed. The computing device executes a model development system configured to use the drilling performance metrics, surface drilling parameters, and characteristics of the instrumented cutter to train a machine learning (ML) model. The trained ML model is used to optimize drilling parameters and predict drill bit performance in a current well.",2024-01-09,2024
11867154,Operating a wind turbine with sensors implemented by a trained machine learning model,"The present invention relates to a method of operating a wind turbine with an operational parameter where values of the operational parameter are obtained by different sensors and compared to determine the validity of the value. A first value and a second value of the operational parameter are obtained different sensors and validated by comparing the two values. The wind turbine being operated using a validated value as the operational parameter. The two sensors are selected among a trained machine learning model, a reference sensor and a computerized physical model.",2024-01-09,2024
11867493,Wireless detonation system,"A wireless detonation system having a dongle for removable connection with a computer system and for wirelessly communicating with and controlling one or more trigger devices and a trigger device for wirelessly communicating with the dongle. The dongle includes a dongle processor programmed to communicate with the computer system via the communication interface to operate the radio transceiver to wirelessly communicate with one or more trigger devices, a radio transceiver coupled to the dongle processor, a communication interface coupled to the dongle processor and one or more contact communication terminals in communication with the dongle processor. The trigger device includes a trigger device processor programmed to communicate with the dongle, a radio transceiver in communication with the trigger device processor, one or more contact communication terminals in communication with the trigger device processor, and an electric energy storage unit under control of the trigger device processor and adapted to store electrical energy for igniting a detonator. The dongle processor is further programmed to receive one or more commands from the connected computer system and transmit the one or more commands to the trigger device and wherein the trigger device processor is further programmed to, in response to the commands from the dongle, ignite a detonator and the trigger device is adapted to only accept commands from the dongle.",2024-01-09,2024
11867511,Method for secure and accurate mapping of locations and routes,"A method for creating a map navigable by human means through unmapped areas including footpaths, small alleyways, structural and geographical barriers is disclosed. Mobile position recording devices including for example global navigation satellite system (GNSS) receivers, accelerometers, and magnetic orientation circuits plus monitoring software and means for data storage are provided to individuals who then travel to various destinations on foot and/or by mechanically assisted means. The position recording devices record route and location information with sufficient detail to provide a navigable map of the routes taken. The routes of various individuals are combined to provide an area wide map of navigable routes and repeated routes are identified and averaged over time to provide increased route detail and accuracy. The location and route data are separated into public and private data and the identity of the service recipient is protected from disclosure to service providers.",2024-01-09,2024
11867514,Navigation system with independent positioning mechanism and method of operation thereof,"A method of operation of a navigation system includes: determining a geographic location, of a vehicle, while a global positioning location is blocked by an obstruction and the geographic location is from an in-vehicle location sensor in the vehicle; extracting an image line from a surrounding image with an artificial intelligence model and the surrounding image is from an in-vehicle image sensor in the vehicle; transforming an image coordinate of the image line to a world coordinate of a HD map local storage based on the geographic location; extracting a map line from the HD map local storage based on the world coordinate; determining a pose relationship between the image line and the map line paired as either horizontal or vertical; generating a map-related location for the vehicle based the geographic location and the pose relationship; and communicating the map-related location for displaying on a user interface.",2024-01-09,2024
11867516,Vehicle manual guidance systems with steering wheel angle sensors and road wheel angle sensors,"A system for providing manual guidance of a vehicle includes a first inertial measurement unit (IMU) attached to a steering wheel, a second IMU attached to a fixed part of the vehicle, a global navigation satellite systems (GNSS) receiver, a data storage device for storing a pre-planned path, and a feedback module. The feedback module is configured to determine a current angle of the steering wheel, determine a deviation of the current position of the vehicle from the pre-planned path, determine a current heading of the vehicle, determine a current velocity of the vehicle, and determine a desired angle of the steering wheel relative to the vehicle. The system further includes a user interface configured to provide a visual indication of the desired angle of the steering wheel or a deviation of the current angle of the steering wheel from the desired angle of the steering wheel.",2024-01-09,2024
11867524,Automatic prediction of visitations to specified points of interest,"Techniques are described herein for predicting popularity metrics and/or visitation metrics that are used in the selection of a point of interest (POI) for placement of an electric vehicle charging station (EVCS). The techniques involve training a machine learning model based on information obtained about POIs at which EVCSs are already installed. The information used to train the machine learning model includes, for each existing installation location: (a) visitation data that describes visitation features, and (b) popularity metrics and/or visitation metrics that have been generated for the location. When the machine learning model has been trained, the trained machine learning model predicts popularity metrics and/or visitation metrics for a POI location at which no EVCS has been installed based on the visitation data of that POI.",2024-01-09,2024
11867534,"Data processing apparatus, sensor and methods","A data processing method comprising: receiving, from each of a plurality of sensors each located at a respective location, a signal indicative of a respective value of a parameter measured by that sensor at a respective one of a plurality of successive times; and determining, based on the value of the parameter measured by one or more first sensors of the plurality of sensors at a respective one or more of the plurality of successive times, a value of the parameter at the location of a second sensor of the plurality of sensors at one of the one or more of the plurality of successive times.",2024-01-09,2024
11867581,Methods and systems for modeling trapped air in honeycomb based crash barriers,"A specification of a honeycomb based crash barrier including a cell is received in a computer system. The cell contains trapped air. A model representing the honeycomb based crash barrier is generated. The trapped air in the cell is represented as a compressible element, which is characterized by a force-deflection relationship between an air pressure in the cell and a crush-distance of a compression of the cell. Physical behaviors of the honeycomb based crash barrier are simulated using the model. The physical behaviors include numerical behaviors of the trapped air based on the force-deflection relationship.",2024-01-09,2024
11867604,Real-time estimation of formation hydrocarbon mobility from mud gas data,Systems and methods include a method for generating a real-time permeability log. Historical mud gas-permeability data is received from previously-drilled and logged wells. The historical mud gas-permeability data identifies relationships between gas measurements obtained during drilling and permeability determined after drilling. A formation hydrocarbon mobility model is trained using machine learning and the historical mud gas data. Real-time gas measurements are obtained during drilling of a new well. A real-time permeability log is generated for the new well using the formation hydrocarbon mobility model and real-time gas measurements.,2024-01-09,2024
11867608,Determining ore characteristics,"Techniques for processing ore include the steps of causing an imaging capture system to record a plurality of images of a stream of ore fragments en route from a first location in an ore processing facility to a second location in the ore processing facility; correlating the plurality of images of the stream of ore fragments with at least one or more characteristics of the ore fragments using a machine learning model that includes a plurality of ore parameter measurements associated with the one or more characteristics of the ore fragments; determining, based on the correlation, at least one of the one or more characteristics of the ore fragments; and generating, for display on a user computing device, data indicating the one or more characteristics of the ore fragments or data indicating an action or decision based on the one or more characteristics of the ore fragments.",2024-01-09,2024
11867683,Systems and methods for dissolved gas analysis,"A method of analyzing dissolved gas in an oil-filled transformer includes determining a centroid of a polygon that represents a plurality of dissolved gas concentrations. A fault region in which the centroid of the polygon is located is determined, where the plurality of fault regions are defined in a composite fault region map that is a composite of a Duval Pentagons 1 and 2. The method classifies a fault experienced by the transformer based on the determined fault region within the composite fault region map. The classification is done by a machine learning classification technique. Further embodiments classify faults based on dissolved gas levels without determining a centroid of a polygon representing the dissolved gas levels. Related systems are also disclosed.",2024-01-09,2024
11867690,Identification of functional cell states,"Embodiments herein described provide methods for determining phenotypic parameters of cell populations and expressing them in terms of tensors that can be compared with one another. Embodiments provide methods for determining phenotypic parameters of cell populations in response to an agent. Embodiments provide methods for comparing effects of an agent on phenotypic parameters to effects of reference standards whose in vivo effects are known. Embodiments provide methods for predicting the effect of an agent by the comparison with the known effects of reference standards. Embodiments provide methods for classifying agents by their effects on phenotypic parameters. Embodiments provide software and computer systems for calculating multiparametric tensors, compressing their complexity and comparing them after compression.",2024-01-09,2024
11867784,Spiral MR imaging with off-resonance artefact correction,"The invention relates to a method of MR imaging of an object (10) positioned in an examination volume of a MR device (1). It is an object of the invention to enable efficient and high-quality non-Cartesian MR imaging, even in situations of strong B0 inhomogeneity. In accordance with the invention, the method comprises: —subjecting the object to an imaging sequence comprising at least one RF excitation pulse and modulated magnetic field gradients, —acquiring MR signals along at least one non-Cartesian k-space trajectory, —reconstructing an MR image from the acquired MR signals, and —detecting one or more mal-sampling artefacts caused by B0 inhomogeneity induced insufficient k-space sampling in the MR image using a deep learning network. Moreover, the invention relates to a MR device (1) and to a computer program.",2024-01-09,2024
11867791,Artificial intelligence apparatus for determining path of user and method for the same,"An embodiment of the present invention provides, comprising: a communication unit configured to communicate with a plurality of external AI apparatuses; and a processor configured to receive sound signals of the user from the plurality of external AI apparatuses, calculate a distance and a variation of the distance from each of the plurality of external AI apparatuses to the user based on the received sound signals, determine a current path of the user based on the calculated distance and the calculated variation of the distance, and determine a future path of the user based on the current path.",2024-01-09,2024
11867801,"Vehicle information detection method, method for training detection model, electronic device and storage medium","A vehicle information detection method, a method for training a detection model, an electronic device and a storage medium are provided, and relates to the technical field of artificial intelligence, in particular to the technical field of computer vision and deep learning. The method includes: performing a first target detection operation based on an image of a target vehicle, to obtain a first detection result for target information of the target vehicle; performing an error detection operation based on the first detection result, to obtain error information; and performing a second target detection operation based on the first detection result and the error information, to obtain a second detection result for the target information.",2024-01-09,2024
11868039,System and method for continuous passwordless authentication across trusted devices,Aspects of the disclosure provide techniques for using egocentric and allocentric information for providing and restricting access to a secure network and its assets to a user entity. The system may include capturing user habits and fingerprinting with ability to detect abnormalities through artificial intelligence/machine learning (AIML) using mobile and wearable device applications.,2024-01-09,2024
11868098,Chiller and pump control using customizable artificial intelligence system,"Methods and systems are disclosed for determining a plan to optimize key performance indicators (KPIs) of an industrial process. Such a plan is determined based on generating a query for information associated with the KPIs and based on receiving user-provided object information corresponding to the KPIs. The method includes receiving, at a user interface, one or more KPIs associated with an industrial process. The method includes generating, based on the one or more KPIs, at least one query for information associated with the KPI. The method includes receiving, at the user interface, a response to the at least one query. The method includes determining, by an artificial intelligence agent, a plan for optimizing the KPI.",2024-01-09,2024
11868100,System and method for irrigation management using machine learning workflows,"The present invention provides a system and method which includes a machine learning module which analyzes data collected from one or more sources such as UAVs, satellites, span mounted crop sensors, direct soil sensors and climate sensors. According to a further preferred embodiment, the machine learning module preferably creates sets of field objects from within a given field and uses the received data to create a predictive model for each defined field object based on detected characteristics from each field object within the field.",2024-01-09,2024
11868101,Computer system and method for creating an event prediction model,"Disclosed is a process for creating an event prediction model that employs a data-driven approach for selecting the model's input data variables, which, in one embodiment, involves selecting initial data variables, obtaining a respective set of historical data values for each respective initial data variable, determining a respective difference metric that indicates the extent to which each initial data variable tends to be predictive of an event occurrence, filtering the initial data variables, applying one or more transformations to at least two initial data variables, obtaining a respective set of historical data values for each respective transformed data variable, determining a respective difference metric that indicates the extent to which each transformed data variable tends to be predictive of an event occurrence, filtering the transformed data variables, and using the filtered, transformed data variables as a basis for selecting the input variables of the event prediction model.",2024-01-09,2024
11868121,Self-learning manufacturing using digital twins,"Systems, methods, and computer programming products for self-learning order dressing rules applied to manufacturing products in accordance with received product specifications. The translation from commercial characteristics to manufacturing characteristics of the product being manufactured are learned and adjusted to meet the specifications for quality required by the provided commercial characteristics. Reinforcement learning models learn from the quality characteristics of produced products by applying positive scores when the commercial to manufacturing characteristic translation is on-specification, otherwise a penalty is applied when an off-spec product is produced. Digital twins of manufacturing equipment, simulated in real time, provide insight and recommendations for achieving correct quality characteristics. Sensors in each device or within the surrounding environment help digital twins to measure operational performance and lifecycle of the manufacturing equipment against historical baselines. Reinforcement models dynamically adjust equipment settings for producing products to account for equipment performance degradation over time and changes in operation performance.",2024-01-09,2024
11868126,Wearable device determining emotional state of rider in vehicle and optimizing operating parameter of vehicle to improve emotional state of rider,"A transportation system includes an artificial intelligence system for processing a sensory input from a wearable device in a self-driving vehicle to determine an emotional state of a rider and optimizing a vehicle operating parameter to improve the rider emotional state. The artificial intelligence system detects the rider emotional state in the self-driving vehicle by recognition of patterns of emotional state indicative data from a set of wearable sensors worn by the rider. The patterns are indicative of at least one of a favorable emotional state and an unfavorable emotional state of the rider. The artificial intelligence system is to optimize, for achieving at least one of maintaining a detected favorable emotional state of the rider and achieving a favorable emotional state of a rider subsequent to a detection of an unfavorable emotional state, the operating parameter of the vehicle in response to the detected emotional state of the rider.",2024-01-09,2024
11868127,Radial basis function neural network optimizing operating parameter of vehicle based on emotional state of rider determined by recurrent neural network,"A transportation system includes an artificial intelligence (AI) system for processing a sensory input from a wearable device in a self-driving vehicle to determine an emotional state of a rider and optimizing a vehicle operating parameter to improve the rider emotional state. The AI system includes a recurrent neural network to indicate a change in the emotional state of the rider by a recognition of patterns of emotional state indicative wearable sensor data from a set of wearable sensors worn by the rider. The patterns are indicative of a first degree of a favorable emotional state of the rider and/or a second degree of an unfavorable emotional state of the rider. The AI system further includes a radial basis function neural network to optimize, for achieving a target emotional state of the rider, the vehicle operating parameter in response to the indication of the change in the rider emotional state.",2024-01-09,2024
11868128,Parameters of augmented reality responsive to location or orientation based on rider or vehicle,"A vehicle includes a display disposed to facilitate presenting an augmentation of content in an environment of a rider of the vehicle; a circuit for registering at least one of location and orientation of the vehicle; a machine learning circuit that determines at least one augmentation parameter by processing at least one input relating to at least one of the rider and the vehicle; and a reality augmentation circuit that, responsive to the at least one of the location or the orientation of the vehicle, generates an augmentation element for presenting in the display, the generating based at least in part on the at least one augmentation parameter.",2024-01-09,2024
11868137,Systems and methods for path planning with latent state inference and graphical relationships,"Systems and methods for path planning with latent state inference and spatial-temporal relationships are provided. In one embodiment, a system includes an inference module, a policy module, a graphical representation module, and a planning module. The inference module receives sensor data associated with a plurality of agents. The inference module maps the sensor data to a latent state distribution to identify latent states of the plurality of agents. The latent states identify agents as cooperative or aggressive. The policy module predicts future trajectories of the plurality of agents at a given time based on sensor data and the latent states of the plurality of agents. The graphical representation module generates a graphical representation based on the sensor data and a graphical representation neural network. The planning module generates a motion plan for the ego agent based on the predicted future trajectories and the graphical representation.",2024-01-09,2024
11868166,Repairing machine learning pipelines,"In an approach to improve detecting and correcting errors in one or more machine learning pipelines. Embodiments comprise generating a plurality of test machine learning pipeline instances based upon a target machine learning pipeline and evaluating the plurality of test machine learning pipeline instances for failure in a task. Further, embodiments identify one or more root causes of error based upon the evaluated plurality of test machine learning pipeline instances and failure in the task, and create a remediated target machine learning pipeline based upon the identified one or more root causes of error. Additionally, embodiments output the remediated machine learning pipelines.",2024-01-09,2024
